Customer ID;Registration Date;Network;Platform;Age;Gender;Marital Status;Kids;Occupation;Automobile;Property;Number of Logins;Last Login Date;Number of Interactions;Number of Exist. Contracts;Number of New Contracts;Sum of Yearly Management Fee;Sum of Sales Fee
1411;20.04.17;Partnership (non rev share);web;67;male;Married;YES;Retired;YES;NO;20;24.02.18;21;4;0;42,37;0
1412;05.03.17;Digital Incent;app;27;male;In a Partnership;NO;Employee;NO;NO;13;09.03.17;0;1;0;0;0
1413;15.03.17;Digital Incent;app;48;male;Married;YES;Employee;YES;NO;3;15.03.17;1;1;0;0;0
1414;02.05.17;Organic;app;56;male;Married;YES;Employee;YES;NO;9;05.07.17;9;5;0;0;0
1415;22.01.17;Search;web;30;female;Single;NO;Employee;NO;NO;4;28.11.17;5;1;2;27,07;0
1416;23.03.17;Promotions;web;52;male;Single;NO;Employee;YES;NO;15;20.04.17;2;5;0;0;0
1417;04.03.17;Digital Incent;app;30;male;In a Partnership;YES;Employee;NO;NO;9;04.03.17;18;1;0;0;0
1418;10.02.17;Organic;app;65;male;In a Partnership;NO;Retired;YES;NO;4;22.02.17;1;2;0;0;0
1419;07.05.17;Partnership (non rev share);web;27;female;Single;NO;Employee;NO;NO;2;07.05.17;5;2;0;0,22;0
1420;20.05.17;Digital Incent;app;59;female;Married;NO;Employee;YES;NO;92;07.04.18;28;5;0;0;0
1421;05.02.17;Organic;app;30;male;In a Partnership;NO;Employee;YES;YES;40;05.11.17;13;5;0;167,33;0
1422;18.03.17;Organic;app;30;male;In a Partnership;NO;Employee;NO;NO;11;03.05.17;16;3;0;102,42;0
1423;27.04.17;Partnership (non rev share);web;32;male;In a Partnership;NO;Employee;NO;NO;131;15.04.18;47;5;2;46,84;1526,55
1424;21.05.17;Partnership (non rev share);web;26;male;Single;NO;Student/Trainee;NO;NO;1;21.05.17;1;1;0;0;0
1425;05.03.17;Digital Incent;app;24;male;Single;NO;Employee;NO;NO;4;05.03.17;1;1;0;0;0
1426;20.05.17;Partnership (non rev share);web;46;male;Married;NO;Freelancer/Self-employed;YES;NO;6;06.08.17;12;4;0;0;0
1427;09.01.17;Organic;web;34;male;Married;YES;Employee;YES;NO;10;06.02.17;10;5;0;65,54;0
1428;08.01.17;Organic;app;36;male;Single;YES;Employee;NO;NO;27;12.09.17;24;4;0;0;0
1429;28.03.17;Digital Incent;app;20;male;In a Partnership;NO;Employee;NO;NO;2;28.03.17;3;1;0;0;0
1430;17.04.17;Partnership (non rev share);web;31;male;In a Partnership;NO;Employee;YES;YES;9;18.05.17;6;1;0;0;0
1431;23.02.17;Digital Incent;app;21;male;In a Partnership;NO;Unemployeed;NO;YES;1;23.02.17;0;1;0;0;0
1432;17.05.17;Partnership (non rev share);web;46;male;In a Partnership;YES;Employee;YES;NO;18;19.01.18;6;4;0;0;0
1433;07.02.17;Organic;app;25;male;Single;NO;Employee;YES;YES;48;04.03.17;15;5;0;13,9;0
1434;17.05.17;Partnership (non rev share);web;21;male;Single;NO;Employee;YES;NO;28;29.01.18;2;1;0;0;0
1435;26.04.17;Digital Incent;app;36;male;Single;NO;Unemployeed;NO;NO;1;26.04.17;1;;;0;0
1436;28.05.17;Partnership (non rev share);web;38;female;Married;YES;Employee;YES;NO;3;30.05.17;3;;;0;0
1437;29.05.17;Partnership (non rev share);web;27;male;In a Partnership;NO;Employee;YES;NO;87;20.02.18;8;3;0;0;0
1438;16.02.17;Partnership (non rev share);web;38;female;In a Partnership;NO;Employee;YES;NO;8;25.09.17;16;6;0;169,01;0
1439;29.01.17;Organic;app;26;male;In a Partnership;NO;Freelancer/Self-employed;NO;NO;1;08.03.18;10;1;0;0;0
1440;15.02.17;Print;app;51;male;Single;YES;Employee;YES;NO;8;22.11.17;8;8;0;169,2;0
1441;09.04.17;Digital Incent;app;32;male;In a Partnership;NO;Unemployeed;NO;NO;1;09.04.17;1;1;0;0;0
1442;28.02.17;Organic;app;34;male;In a Partnership;YES;Employee;YES;NO;9;31.05.17;0;1;0;30,79;0
1443;17.04.17;Partnership (non rev share);web;53;male;Married;YES;Employee;YES;NO;5;18.05.17;6;1;0;192,09;0
1444;23.04.17;Partnership (non rev share);web;52;female;In a Partnership;NO;Employee;YES;NO;18;07.10.17;17;5;0;12,98;0
1445;28.04.17;Partnership (non rev share);web;40;female;Married;YES;Employee;YES;NO;1;28.04.17;2;1;0;0;0
1446;30.05.17;Organic;web;34;male;Married;YES;Civil Servant;YES;NO;51;16.03.18;7;3;0;90,05;0
1447;22.02.17;Test;app;56;male;Married;YES;Employee;YES;NO;5;27.02.17;6;4;0;63,73;0
1448;28.02.17;Digital Incent;web;26;male;In a Partnership;YES;Employee;NO;NO;10;08.03.17;1;1;0;0;0
1449;17.04.17;Partnership (non rev share);web;22;male;Single;NO;Student/Trainee;YES;NO;27;24.04.17;23;2;0;0;0
1450;05.01.17;Organic;web;31;male;In a Partnership;NO;Employee;YES;NO;40;18.11.17;28;6;0;22,04;85
1451;26.02.17;Digital Incent;app;29;female;In a Partnership;NO;Employee;NO;NO;2;26.02.17;4;;;0;0
1452;29.03.17;Partnership (non rev share);web;46;male;Married;YES;Employee;YES;NO;23;18.09.17;16;12;0;191,92;0
1453;15.03.17;Organic;app;28;male;Single;NO;Student/Trainee;NO;NO;15;25.07.17;16;3;0;4,13;0
1454;07.02.17;Digital Incent;app;21;female;In a Partnership;NO;Student/Trainee;NO;YES;1;07.02.17;17;1;0;0;0
1455;28.04.17;Test;app;32;male;In a Partnership;NO;Employee;YES;NO;3;28.04.17;7;4;0;21,64;0
1456;23.03.17;Organic;app;26;male;Single;NO;Civil Servant;YES;YES;17;04.09.17;8;4;0;12,71;0
1457;13.04.17;Organic;app;41;male;In a Partnership;YES;Employee;YES;NO;6;21.04.17;1;1;0;0;0
1458;21.05.17;Partnership (non rev share);web;24;male;In a Partnership;NO;Employee;YES;NO;22;24.04.18;6;5;0;29,74;0
1459;17.05.17;Organic;app;21;male;In a Partnership;NO;Employee;YES;NO;40;03.05.18;23;4;0;0;89
1460;01.02.17;Print;app;46;female;Married;YES;Employee;YES;NO;13;27.08.17;10;2;0;0;0
1461;15.04.17;Organic;web;24;male;In a Partnership;NO;Employee;NO;NO;45;01.04.18;42;4;2;50,8;3602,8
1462;19.05.17;Partnership (non rev share);web;23;male;Single;NO;Student/Trainee;NO;NO;3;19.05.17;1;1;0;9,52;0
1463;14.04.17;Digital Incent;app;24;male;In a Partnership;NO;Student/Trainee;YES;YES;11;02.05.17;5;2;0;0;0
1464;19.01.17;Organic;app;31;female;Single;YES;Employee;YES;NO;31;24.01.18;6;1;2;48,63;0
1465;11.04.17;Organic;web;35;male;In a Partnership;NO;Employee;YES;NO;28;23.04.18;12;4;1;79,48;1883,3
1466;30.04.17;Organic;app;39;male;Married;YES;Employee;YES;NO;51;11.11.17;11;3;1;15,65;0
1467;24.04.17;Organic;web;30;male;In a Partnership;NO;Employee;NO;NO;4;04.10.17;19;5;0;2,09;0
1468;26.05.17;Digital Incent;web;28;male;Single;NO;Student/Trainee;NO;YES;1;26.05.17;3;;;0;0
1469;17.05.17;Partnership (non rev share);web;33;male;Married;YES;Employee;YES;YES;46;09.02.18;10;3;0;0;0
1470;22.03.17;Promotions;web;52;male;In a Partnership;YES;Employee;YES;NO;1;22.03.17;1;1;0;0;0
1471;27.03.17;Digital Incent;app;26;male;In a Partnership;YES;Employee;NO;YES;1;27.03.17;1;1;0;0;0
1472;02.05.17;Partnership (non rev share);web;21;male;In a Partnership;NO;Student/Trainee;YES;NO;19;26.05.17;7;5;0;0;0
1473;14.05.17;Digital Incent;app;35;female;Single;NO;Employee;NO;NO;2;14.05.17;3;1;0;0;0
1474;19.03.17;Promotions;web;60;female;Single;NO;Employee;YES;NO;29;14.02.18;6;8;0;55,37;0
1475;11.01.17;Organic;web;41;male;Married;YES;Retired;YES;NO;1;11.01.17;1;;;0;0
1476;03.04.17;Organic;app;27;male;Single;NO;Employee;NO;NO;9;22.02.18;12;3;0;9,56;0
1477;18.01.17;Organic;app;38;male;Single;NO;Employee;YES;NO;7;20.01.17;3;0;0;59,79;0
1478;11.04.17;Partnership (non rev share);web;42;male;Married;NO;Employee;YES;NO;13;27.02.18;5;4;0;0;0
1479;21.05.17;Partnership (non rev share);web;60;male;Single;NO;Employee;YES;NO;3;24.05.17;5;7;0;0;0
1480;28.01.17;Organic;app;44;female;Married;YES;Employee;YES;NO;1;28.01.17;2;1;0;57,66;0
1481;28.04.17;Organic;web;31;male;In a Partnership;NO;Student/Trainee;NO;NO;7;19.04.18;10;4;0;0;0
1482;04.04.17;Organic;app;21;male;Single;NO;Student/Trainee;NO;NO;4;06.04.17;9;1;0;0;0
1483;17.01.17;Digital Incent;app;41;male;In a Partnership;YES;Employee;YES;YES;1;17.01.17;0;1;0;0;0
1484;20.04.17;Facebook;app;34;male;Married;YES;Employee;YES;NO;8;08.06.17;4;;;0;0
1485;24.05.17;Partnership (non rev share);web;63;female;In a Partnership;YES;Unemployeed;YES;NO;40;20.02.18;47;6;3;55,56;65
1486;28.01.17;Digital Incent;app;24;male;In a Partnership;YES;Employee;YES;NO;1;28.01.17;0;;;0;0
1487;26.01.17;Organic;app;30;male;Married;NO;Employee;YES;NO;20;02.09.17;4;3;0;0;0
1488;06.02.17;Organic;web;38;male;Married;YES;Employee;YES;YES;3;14.02.17;9;3;1;0;81
1489;15.02.17;Organic;app;31;female;Single;NO;Employee;NO;NO;42;05.07.17;45;2;2;17,5;89
1490;17.01.17;Organic;app;32;male;Married;YES;Student/Trainee;YES;YES;5;19.01.17;1;2;0;0;0
1491;27.04.17;Digital Incent;app;44;male;In a Partnership;NO;Employee;YES;NO;2;27.04.17;2;;;0;0
1492;29.03.17;Organic;web;32;male;In a Partnership;NO;Employee;YES;NO;2;29.03.17;8;10;0;68,83;0
1493;16.03.17;Partnership (non rev share);web;32;male;Single;NO;Employee;YES;NO;58;18.04.18;136;9;0;329,37;0
1494;19.03.17;Promotions;web;36;male;In a Partnership;YES;Employee;YES;NO;4;26.04.17;4;2;0;0;0
1495;08.05.17;Digital Incent;app;30;male;Married;NO;Employee;YES;NO;4;09.05.17;1;1;0;0;0
1496;12.03.17;Organic;app;44;male;Single;NO;Unemployeed;NO;NO;167;01.02.18;106;;;0;0
1497;22.03.17;Organic;web;41;male;In a Partnership;NO;Employee;YES;NO;11;07.04.18;1;2;0;14,55;0
1498;03.02.17;Partnership (non rev share);web;65;male;Married;YES;Retired;YES;NO;53;22.03.18;8;9;0;72,51;0
1499;17.05.17;Partnership (non rev share);web;29;male;In a Partnership;YES;Employee;YES;YES;3;17.05.17;16;3;0;36,11;0
1500;15.03.17;Organic;app;28;male;Single;NO;Employee;NO;YES;21;31.05.17;8;3;0;9,14;0
1501;25.03.17;Organic;app;43;male;Married;YES;Freelancer/Self-employed;YES;YES;11;31.05.17;4;2;0;0;0
1502;05.02.17;Organic;app;41;male;In a Partnership;NO;Employee;YES;NO;41;09.12.17;17;6;0;7,27;0
1503;17.04.17;Partnership (non rev share);web;30;female;Married;YES;Employee;YES;NO;41;12.04.18;16;6;0;0;0
1504;04.03.17;Digital Incent;app;38;male;Married;YES;Employee;YES;NO;6;06.03.17;4;3;0;9,1;0
1505;01.03.17;Organic;web;22;male;Married;NO;Civil Servant;NO;NO;346;30.04.18;124;12;3;127,94;1919,8
1506;20.04.17;Promotions;web;39;male;In a Partnership;NO;Employee;NO;NO;8;08.06.17;12;5;0;43,6;0
1507;10.02.17;Digital Incent;app;29;male;In a Partnership;NO;Employee;NO;NO;5;12.02.17;8;4;0;0;0
1508;13.02.17;Partnership (non rev share);web;45;male;Married;YES;Employee;YES;NO;46;15.03.18;13;6;0;146,56;0
1509;12.03.17;Partnership (non rev share);app;38;male;Married;YES;Employee;YES;NO;28;11.06.17;2;2;0;12,52;0
1510;04.04.17;Partnership (non rev share);web;27;male;Single;NO;Employee;NO;NO;2;04.04.17;3;2;0;63,81;0
1511;18.05.17;Partnership (non rev share);web;48;male;Married;NO;Employee;YES;NO;2;18.05.17;5;1;0;0;0
1512;07.04.17;Organic;app;47;female;In a Partnership;YES;Employee;NO;YES;6;25.04.17;6;1;0;0;0
1513;17.01.17;Promotions;web;25;male;In a Partnership;NO;Student/Trainee;NO;NO;14;24.11.17;4;2;0;0,1;0
1514;30.04.17;Digital Incent;app;55;male;Married;YES;Employee;YES;NO;8;05.10.17;1;;;0;0
1515;01.05.17;Partnership (non rev share);web;37;female;Married;NO;Employee;NO;NO;2;01.05.17;2;1;0;0;0
1516;13.04.17;Organic;app;39;male;In a Partnership;NO;Employee;YES;NO;30;08.12.17;16;8;0;0;0
1517;05.03.17;Organic;app;57;male;Married;YES;Employee;YES;NO;66;03.04.18;47;7;3;41,75;0
1518;04.02.17;Print;web;28;male;Married;YES;Employee;NO;NO;30;26.04.18;45;1;2;27,2;0
1519;15.03.17;Partnership (non rev share);web;41;male;Married;NO;Freelancer/Self-employed;YES;NO;5;06.07.17;5;2;0;0;0
1520;08.02.17;Partnership (non rev share);web;34;male;In a Partnership;NO;Freelancer/Self-employed;YES;YES;5;02.05.17;8;3;0;82,99;0
1521;14.04.17;Promotions;app;29;male;In a Partnership;NO;Student/Trainee;YES;YES;38;29.08.17;12;7;0;29,8;0
1522;15.04.17;Partnership (non rev share);web;50;male;Single;NO;Freelancer/Self-employed;NO;NO;16;05.12.17;3;2;0;9,21;0
1523;14.02.17;Organic;app;38;male;In a Partnership;YES;Employee;YES;NO;25;25.02.18;13;4;0;58,07;0
1524;16.01.17;Digital Incent;app;50;male;In a Partnership;NO;Retired;YES;NO;23;26.04.17;1;2;0;15,57;0
1525;15.05.17;Digital Incent;app;40;male;Married;NO;Employee;YES;NO;2;15.05.17;2;1;0;0;0
1526;07.04.17;Promotions;web;35;male;Single;NO;Employee;NO;NO;32;30.01.18;20;3;0;10,29;0
1527;15.04.17;Digital Incent;app;35;female;In a Partnership;YES;Employee;YES;NO;3;15.04.17;1;;;0;0
1528;22.05.17;Partnership (non rev share);web;27;male;Single;NO;Student/Trainee;NO;NO;3;25.05.17;5;2;0;0;0
1529;21.03.17;Digital Incent;app;19;male;Single;NO;Employee;YES;YES;1;21.03.17;2;1;0;0;0
1530;25.02.17;Partnership (non rev share);web;46;male;In a Partnership;NO;Civil Servant;YES;NO;121;13.02.18;4;6;0;19,11;0
1531;17.05.17;Partnership (non rev share);web;41;male;In a Partnership;YES;Employee;YES;NO;19;11.10.17;16;5;0;57,9;0
1532;31.05.17;Partnership (non rev share);web;52;male;Married;YES;Employee;YES;NO;37;18.01.18;17;4;0;58,27;0
1533;20.05.17;Organic;app;47;male;Married;YES;Employee;YES;NO;37;14.02.18;38;18;0;77,8;0
1534;17.05.17;Partnership (non rev share);web;47;male;In a Partnership;YES;Employee;YES;NO;11;13.02.18;12;7;0;9,02;0
1535;02.04.17;Organic;app;65;male;Married;YES;Retired;YES;NO;10;05.04.17;2;2;0;0;0
1536;01.01.17;Organic;app;31;male;In a Partnership;NO;Freelancer/Self-employed;YES;NO;20;20.03.17;11;4;0;22,14;0
1537;14.04.17;Partnership (non rev share);web;47;male;Married;NO;Employee;YES;NO;13;09.12.17;19;10;0;12,41;0
1538;10.02.17;Digital Incent;app;36;male;Married;YES;Employee;YES;NO;16;08.03.17;0;2;0;260,08;0
1539;25.04.17;Partnership (non rev share);app;24;female;In a Partnership;NO;Employee;YES;YES;15;16.05.17;6;2;0;0;0
1540;24.02.17;Digital Incent;app;32;male;Single;NO;Employee;NO;NO;4;24.02.17;0;1;0;0;0
1541;01.03.17;Organic;web;36;male;Single;NO;Civil Servant;YES;NO;5;03.03.17;0;;;0;0
1542;12.04.17;Partnership (non rev share);web;32;male;In a Partnership;NO;Employee;NO;YES;6;13.10.17;1;1;0;0;0
1543;12.01.17;Organic;app;39;female;In a Partnership;YES;Employee;YES;NO;26;11.09.17;9;3;0;5,3;0
1544;18.03.17;Promotions;web;50;male;Married;YES;Employee;YES;NO;69;20.03.18;55;6;1;0;0
1545;04.01.17;Organic;app;26;female;In a Partnership;NO;Student/Trainee;NO;NO;4;09.01.17;0;2;0;0;0
1546;09.04.17;Digital Incent;app;38;female;Single;NO;Unemployeed;NO;NO;4;09.04.17;2;2;0;0;0
1547;05.03.17;Digital Incent;app;33;male;In a Partnership;YES;Unemployeed;NO;NO;6;07.03.17;1;2;0;74,37;0
1548;13.05.17;Partnership (non rev share);web;54;male;Married;NO;Employee;YES;NO;152;29.04.18;14;11;0;6,42;0
1549;27.05.17;Organic;app;40;male;Married;YES;Employee;YES;NO;1;27.05.17;5;;;0;0
1550;12.04.17;Partnership (non rev share);web;35;female;Married;NO;Employee;NO;NO;5;05.07.17;3;1;0;0;0
1551;01.02.17;Partnership (non rev share);web;41;male;In a Partnership;NO;Employee;YES;NO;14;24.04.18;6;4;0;234,09;0
1552;26.02.17;Partnership (non rev share);web;53;female;Married;YES;Employee;YES;NO;5;01.03.17;1;2;0;0;0
1553;01.05.17;Organic;app;75;male;Married;NO;Retired;YES;NO;23;26.04.18;10;4;0;14,4;0
1554;03.03.17;Digital Incent;app;38;male;Married;NO;Freelancer/Self-employed;YES;NO;2;03.03.17;10;1;0;0;0
1555;28.04.17;Digital Incent;app;35;male;In a Partnership;NO;Employee;YES;NO;6;04.05.17;6;4;0;39,37;0
1556;23.05.17;Digital Incent;app;35;female;In a Partnership;NO;Freelancer/Self-employed;NO;NO;2;12.06.17;2;1;0;0;0
1557;17.04.17;Partnership (non rev share);web;40;female;Married;YES;Freelancer/Self-employed;YES;NO;9;04.09.17;17;3;0;13,8;0
1558;27.02.17;Digital Incent;app;27;female;Single;NO;Student/Trainee;YES;YES;1;27.02.17;0;;;0;0
1559;13.02.17;Partnership (non rev share);web;34;male;In a Partnership;NO;Employee;NO;NO;5;13.02.17;0;1;0;0;0
1560;19.04.17;Digital Incent;app;34;male;Single;NO;Student/Trainee;YES;NO;13;21.08.17;4;1;0;0;0
1561;19.05.17;Partnership (non rev share);web;56;male;Single;NO;Employee;YES;NO;24;20.04.18;20;7;0;73,58;0
1562;05.02.17;Organic;app;58;female;Single;NO;Employee;YES;NO;1;05.02.17;0;1;0;0;0
1563;10.03.17;Organic;app;61;male;Single;NO;Retired;NO;NO;1;12.03.17;1;;;0;0
1564;07.03.17;Promotions;web;49;male;Married;YES;Employee;YES;NO;18;14.02.18;18;10;1;255,73;0
1565;30.05.17;Organic;web;30;male;In a Partnership;NO;Employee;YES;NO;37;09.03.18;20;6;0;17,08;0
1566;16.05.17;Organic;app;40;male;Single;YES;Employee;YES;YES;3;18.05.17;8;2;0;100,38;0
1567;02.05.17;Digital Incent;app;48;male;In a Partnership;NO;Student/Trainee;NO;NO;2;02.05.17;1;;;0;0
1568;20.01.17;Print;app;43;female;Single;NO;Freelancer/Self-employed;NO;NO;3;20.01.17;7;2;0;0;0
1569;13.05.17;Digital Incent;app;21;male;Single;NO;Employee;YES;NO;10;26.07.17;10;2;0;7,62;0
1570;21.05.17;Partnership (non rev share);web;49;male;Married;NO;Freelancer/Self-employed;YES;NO;4;14.06.17;6;2;0;17,76;0
1571;31.05.17;Partnership (non rev share);web;31;male;In a Partnership;NO;Employee;YES;NO;9;29.12.17;8;3;0;0;0
1572;05.02.17;Organic;app;45;male;Married;NO;Employee;YES;NO;18;24.02.18;5;4;0;0;0
1573;21.02.17;Digital Incent;app;20;female;Married;NO;Student/Trainee;YES;NO;1;21.02.17;0;1;0;0;0
1574;25.05.17;Partnership (non rev share);web;44;male;Single;YES;Employee;YES;NO;30;22.03.18;14;6;1;30,83;0
1575;30.03.17;Organic;app;30;male;In a Partnership;NO;Freelancer/Self-employed;NO;NO;3;30.03.17;12;1;0;0;0
1576;26.02.17;Promotions;web;43;male;Single;NO;Employee;NO;NO;1;26.02.17;1;;;0;0
1577;11.01.17;Organic;web;66;male;Single;NO;Retired;NO;NO;15;26.07.17;0;3;0;0;0
1578;22.02.17;Organic;app;30;male;In a Partnership;YES;Employee;NO;NO;18;13.06.17;7;4;1;63,91;0
1579;15.03.17;Promotions;web;34;male;Single;NO;Employee;NO;YES;7;03.04.18;5;3;0;0;0
1580;18.03.17;Partnership (non rev share);app;50;male;Married;YES;Employee;YES;NO;17;12.04.17;4;5;0;0;0
1581;23.03.17;Test;app;22;male;In a Partnership;NO;Employee;NO;NO;10;02.04.17;3;1;0;0;0
1582;17.01.17;Organic;app;30;female;Single;NO;Employee;NO;NO;13;07.02.17;20;3;0;13,82;0
1583;16.02.17;Partnership (non rev share);web;50;male;Married;YES;Civil Servant;YES;NO;95;01.05.18;11;4;0;2,22;0
1584;06.03.17;Digital Incent;app;44;male;Single;YES;Employee;YES;NO;38;18.12.17;0;2;0;12,85;0
1585;06.02.17;Partnership (non rev share);web;30;male;In a Partnership;NO;Employee;NO;NO;5;21.03.17;6;1;0;5,68;0
1586;11.02.17;Partnership (non rev share);web;45;male;Married;YES;Employee;NO;NO;22;22.05.17;1;5;0;103,81;0
1587;24.01.17;Print;web;27;male;In a Partnership;NO;Student/Trainee;NO;NO;11;20.10.17;9;3;0;26,93;0
1588;23.05.17;Search;app;36;male;Married;YES;Student/Trainee;NO;NO;64;06.11.17;11;3;1;87,42;0
1589;11.01.17;Organic;web;40;female;Single;YES;Employee;NO;NO;1;11.01.17;7;1;0;0;0
1590;18.01.17;Organic;app;30;male;Married;NO;Employee;NO;NO;99;15.03.18;63;2;1;22,25;0
1591;22.05.17;Partnership (non rev share);web;43;male;Married;YES;Civil Servant;YES;NO;3;24.05.17;14;5;0;95,85;0
1592;18.04.17;Digital Incent;app;23;female;Married;NO;Student/Trainee;NO;NO;1;18.04.17;1;1;0;0;0
1593;11.05.17;Test;app;29;male;Married;YES;Employee;NO;NO;31;26.07.17;13;1;1;15,23;0
1594;02.02.17;Partnership (non rev share);web;52;male;Single;YES;Retired;YES;NO;37;17.04.18;34;6;4;166,14;0
1595;10.04.17;Partnership (non rev share);web;30;male;Married;NO;Freelancer/Self-employed;YES;NO;2;10.04.17;2;1;0;0;0
1596;31.05.17;Partnership (non rev share);web;62;male;Married;NO;Employee;YES;NO;4;07.06.17;9;2;0;61,7;0
1597;26.05.17;Organic;app;50;male;In a Partnership;YES;Civil Servant;YES;NO;8;22.10.17;19;7;0;115,8;0
1598;23.01.17;Organic;app;51;male;Married;YES;Employee;YES;NO;44;18.04.18;7;5;0;6,51;0
1599;26.04.17;Partnership (non rev share);web;64;male;Married;YES;Retired;YES;NO;41;03.12.17;9;5;2;29,27;0
1600;25.03.17;Facebook;app;23;male;In a Partnership;NO;Employee;YES;NO;122;18.04.18;65;5;0;8,89;0
1601;27.02.17;Promotions;web;35;male;Married;NO;Employee;YES;NO;64;02.01.18;24;9;0;63,41;0
1602;23.05.17;Partnership (non rev share);web;41;male;In a Partnership;NO;Employee;YES;NO;85;01.03.18;16;7;1;28,29;0
1603;10.03.17;Promotions;web;65;male;Single;YES;Retired;YES;NO;10;14.11.17;9;4;0;24,11;0
1604;08.01.17;Organic;app;48;male;Married;YES;Employee;YES;NO;14;22.05.17;5;5;0;21,67;0
1605;07.05.17;Organic;app;40;female;Married;YES;Employee;YES;NO;20;03.07.17;9;2;0;0,14;0
1606;12.02.17;Organic;app;26;male;Single;NO;Employee;NO;YES;18;11.11.17;22;5;0;38,19;0
1607;19.05.17;Partnership (non rev share);web;24;male;In a Partnership;NO;Employee;YES;NO;21;18.01.18;4;4;0;0;0
1608;06.04.17;Organic;app;63;male;Married;NO;Employee;YES;NO;8;09.06.17;1;;;0;0
1609;21.03.17;Partnership (non rev share);web;31;female;Single;NO;Employee;YES;NO;3;05.04.17;15;3;0;0;89
1610;07.03.17;Organic;web;54;male;Married;YES;Retired;YES;NO;30;28.01.18;20;11;0;0;0
1611;10.03.17;Promotions;web;23;male;Single;NO;Employee;YES;YES;4;13.03.17;7;2;0;9,22;0
1612;02.05.17;Organic;web;46;female;Married;YES;Employee;YES;NO;31;08.06.17;37;1;0;54,36;0
1613;26.04.17;Organic;web;36;female;In a Partnership;NO;Freelancer/Self-employed;NO;NO;1;26.04.17;6;;;0;0
1614;26.04.17;Partnership (non rev share);app;44;male;Married;YES;Employee;YES;NO;10;04.05.17;3;2;0;10,97;0
1615;30.01.17;Organic;web;31;female;Single;NO;Employee;NO;YES;2;30.01.17;0;1;0;0;0
1616;10.05.17;Digital Incent;app;24;female;In a Partnership;YES;Unemployeed;NO;NO;6;12.05.17;5;1;2;35,72;0
1617;02.01.17;Promotions;app;29;male;In a Partnership;NO;Employee;NO;YES;25;22.04.18;22;4;0;26,54;0
1618;26.04.17;Partnership (non rev share);web;46;male;Married;YES;Employee;YES;NO;4;04.05.17;5;3;0;0;0
1619;12.05.17;Digital Incent;app;28;male;Single;YES;Employee;YES;YES;1;12.05.17;1;1;0;0;0
1620;23.01.17;Print;web;34;male;Married;YES;Employee;YES;NO;22;08.02.18;4;3;0;0;0
1621;21.01.17;Organic;app;60;female;In a Partnership;NO;Employee;YES;NO;61;17.02.18;46;4;0;224,61;0
1622;10.01.17;Organic;web;66;male;Married;YES;Employee;YES;NO;5;07.08.17;0;;;0;0
1623;04.03.17;Organic;web;55;male;Single;YES;Unemployeed;YES;NO;217;01.05.18;19;8;0;34,73;0
1624;10.01.17;Print;app;50;male;Married;YES;Employee;YES;NO;29;16.01.18;43;2;2;121,58;97,65
1625;29.05.17;Partnership (non rev share);web;23;male;Single;NO;Employee;YES;NO;18;22.03.18;8;4;0;51,58;0
1626;23.03.17;Organic;app;45;male;Married;NO;Employee;YES;NO;2;23.03.17;3;;;0;0
1627;31.03.17;Organic;app;38;male;Married;YES;Civil Servant;YES;NO;16;22.11.17;36;5;0;22,56;0
1628;07.05.17;Promotions;web;27;male;In a Partnership;YES;Student/Trainee;YES;NO;2;07.05.17;13;1;0;0;0
1629;15.02.17;Facebook;app;45;male;Married;YES;Freelancer/Self-employed;YES;NO;44;28.01.18;30;9;0;188,63;0
